@relation R_data_frame

@attribute Species string
@attribute chromogram_0_0 numeric
@attribute chromogram_1_0 numeric
@attribute chromogram_2_0 numeric
@attribute chromogram_3_0 numeric
@attribute chromogram_4_0 numeric
@attribute chromogram_5_0 numeric
@attribute chromogram_6_0 numeric
@attribute chromogram_7_0 numeric
@attribute chromogram_8_0 numeric
@attribute chromogram_9_0 numeric
@attribute chromogram_10_0 numeric
@attribute chromogram_11_0 numeric
@attribute chromogram_0_1 numeric
@attribute chromogram_1_1 numeric
@attribute chromogram_2_1 numeric
@attribute chromogram_3_1 numeric
@attribute chromogram_4_1 numeric
@attribute chromogram_5_1 numeric
@attribute chromogram_6_1 numeric
@attribute chromogram_7_1 numeric
@attribute chromogram_8_1 numeric
@attribute chromogram_9_1 numeric
@attribute chromogram_10_1 numeric
@attribute chromogram_11_1 numeric
@attribute chromogram_0_2 numeric
@attribute chromogram_1_2 numeric
@attribute chromogram_2_2 numeric
@attribute chromogram_3_2 numeric
@attribute chromogram_4_2 numeric
@attribute chromogram_5_2 numeric
@attribute chromogram_6_2 numeric
@attribute chromogram_7_2 numeric
@attribute chromogram_8_2 numeric
@attribute chromogram_9_2 numeric
@attribute chromogram_10_2 numeric
@attribute chromogram_11_2 numeric
@attribute chromogram_0_3 numeric
@attribute chromogram_1_3 numeric
@attribute chromogram_2_3 numeric
@attribute chromogram_3_3 numeric
@attribute chromogram_4_3 numeric
@attribute chromogram_5_3 numeric
@attribute chromogram_6_3 numeric
@attribute chromogram_7_3 numeric
@attribute chromogram_8_3 numeric
@attribute chromogram_9_3 numeric
@attribute chromogram_10_3 numeric
@attribute chromogram_11_3 numeric
@attribute chromogram_0_4 numeric
@attribute chromogram_1_4 numeric
@attribute chromogram_2_4 numeric
@attribute chromogram_3_4 numeric
@attribute chromogram_4_4 numeric
@attribute chromogram_5_4 numeric
@attribute chromogram_6_4 numeric
@attribute chromogram_7_4 numeric
@attribute chromogram_8_4 numeric
@attribute chromogram_9_4 numeric
@attribute chromogram_10_4 numeric
@attribute chromogram_11_4 numeric
@attribute chromogram_0_5 numeric
@attribute chromogram_1_5 numeric
@attribute chromogram_2_5 numeric
@attribute chromogram_3_5 numeric
@attribute chromogram_4_5 numeric
@attribute chromogram_5_5 numeric
@attribute chromogram_6_5 numeric
@attribute chromogram_7_5 numeric
@attribute chromogram_8_5 numeric
@attribute chromogram_9_5 numeric
@attribute chromogram_10_5 numeric
@attribute chromogram_11_5 numeric
@attribute chromogram_0_6 numeric
@attribute chromogram_1_6 numeric
@attribute chromogram_2_6 numeric
@attribute chromogram_3_6 numeric
@attribute chromogram_4_6 numeric
@attribute chromogram_5_6 numeric
@attribute chromogram_6_6 numeric
@attribute chromogram_7_6 numeric
@attribute chromogram_8_6 numeric
@attribute chromogram_9_6 numeric
@attribute chromogram_10_6 numeric
@attribute chromogram_11_6 numeric
@attribute chromogram_0_7 numeric
@attribute chromogram_1_7 numeric
@attribute chromogram_2_7 numeric
@attribute chromogram_3_7 numeric
@attribute chromogram_4_7 numeric
@attribute chromogram_5_7 numeric
@attribute chromogram_6_7 numeric
@attribute chromogram_7_7 numeric
@attribute chromogram_8_7 numeric
@attribute chromogram_9_7 numeric
@attribute chromogram_10_7 numeric
@attribute chromogram_11_7 numeric
@attribute chromogram_0_8 numeric
@attribute chromogram_1_8 numeric
@attribute chromogram_2_8 numeric
@attribute chromogram_3_8 numeric
@attribute chromogram_4_8 numeric
@attribute chromogram_5_8 numeric
@attribute chromogram_6_8 numeric
@attribute chromogram_7_8 numeric
@attribute chromogram_8_8 numeric
@attribute chromogram_9_8 numeric
@attribute chromogram_10_8 numeric
@attribute chromogram_11_8 numeric
@attribute chromogram_0_9 numeric
@attribute chromogram_1_9 numeric
@attribute chromogram_2_9 numeric
@attribute chromogram_3_9 numeric
@attribute chromogram_4_9 numeric
@attribute chromogram_5_9 numeric
@attribute chromogram_6_9 numeric
@attribute chromogram_7_9 numeric
@attribute chromogram_8_9 numeric
@attribute chromogram_9_9 numeric
@attribute chromogram_10_9 numeric
@attribute chromogram_11_9 numeric
@attribute chromogram_0_10 numeric
@attribute chromogram_1_10 numeric
@attribute chromogram_2_10 numeric
@attribute chromogram_3_10 numeric
@attribute chromogram_4_10 numeric
@attribute chromogram_5_10 numeric
@attribute chromogram_6_10 numeric
@attribute chromogram_7_10 numeric
@attribute chromogram_8_10 numeric
@attribute chromogram_9_10 numeric
@attribute chromogram_10_10 numeric
@attribute chromogram_11_10 numeric
@attribute chromogram_0_11 numeric
@attribute chromogram_1_11 numeric
@attribute chromogram_2_11 numeric
@attribute chromogram_3_11 numeric
@attribute chromogram_4_11 numeric
@attribute chromogram_5_11 numeric
@attribute chromogram_6_11 numeric
@attribute chromogram_7_11 numeric
@attribute chromogram_8_11 numeric
@attribute chromogram_9_11 numeric
@attribute chromogram_10_11 numeric
@attribute chromogram_11_11 numeric
@attribute chromogram_0_12 numeric
@attribute chromogram_1_12 numeric
@attribute chromogram_2_12 numeric
@attribute chromogram_3_12 numeric
@attribute chromogram_4_12 numeric
@attribute chromogram_5_12 numeric
@attribute chromogram_6_12 numeric
@attribute chromogram_7_12 numeric
@attribute chromogram_8_12 numeric
@attribute chromogram_9_12 numeric
@attribute chromogram_10_12 numeric
@attribute chromogram_11_12 numeric
@attribute spec_centr_0 numeric
@attribute spec_centr_1 numeric
@attribute spec_centr_2 numeric
@attribute spec_centr_3 numeric
@attribute spec_centr_4 numeric
@attribute spec_centr_5 numeric
@attribute spec_centr_6 numeric
@attribute spec_centr_7 numeric
@attribute spec_centr_8 numeric
@attribute spec_centr_10 numeric
@attribute spec_centr_11 numeric
@attribute spec_centr_12 numeric

@data
Poecile_palustris,0.09138,0.051185,0.017476,0.005032,0.003845,0.004909,0.004912,0.005493,0.007621,0.078713,0.912043,1,0.10917,0.150505,0.041355,0.005874,0.003064,0.002119,0.001789,0.001799,0.00485,0.168088,1,0.541558,1,0.760675,0.153764,0.020133,0.013829,0.002701,0.001097,0.001065,0.003037,0.064542,0.196577,0.287301,1,0.345178,0.058276,0.014445,0.010201,0.002183,0.001221,0.00078,0.002347,0.054868,0.605925,0.942468,0.114379,0.023892,0.009709,0.009409,0.050205,0.042095,0.006748,0.001087,0.010697,0.280833,1,0.593049,0.028476,0.015064,0.034009,0.285094,1,0.436477,0.051114,0.006803,0.023702,0.367839,0.37231,0.089425,0.017813,0.223721,0.680792,1,0.781673,0.158137,0.018335,0.003785,0.002485,0.014684,0.008861,0.003724,0.510287,1,0.669011,0.294319,0.044683,0.008438,0.002758,0.000888,0.000451,0.000677,0.001445,0.046143,1,0.545371,0.113496,0.017343,0.007933,0.002032,0.000947,0.000401,0.000218,0.003589,0.093281,0.378112,0.554316,0.106246,0.012956,0.005265,0.003658,0.001385,0.001088,0.000426,0.003713,0.129604,0.911787,1,0.071393,0.067031,0.065234,0.015711,0.005505,0.003778,0.002763,0.001349,0.027977,0.480531,1,0.435134,0.149706,1,0.469306,0.041291,0.015011,0.009613,0.005791,0.003093,0.012178,0.101813,0.049091,0.029874,0.183187,1,0.29658,0.016114,0.007671,0.003933,0.002739,0.001753,0.002351,0.00431,0.005245,0.0213,2246.038767,2209.340678,2294.10649,2217.209744,2283.915447,2666.879793,2754.510333,2541.506417,2316.654829,2245.859266,2537.698111,2478.065411
Poecile_palustris,0.167681,0.847344,0.527193,0.28574,0.381833,0.212174,0.456651,1,0.87823,0.552456,0.457414,0.287263,0.821391,1,0.607958,0.327953,0.354024,0.309235,0.47946,0.875128,0.92222,0.948321,0.682914,0.589187,1,0.360907,0.245271,0.280369,0.29691,0.469306,0.590892,0.593404,0.363087,0.386482,0.382238,0.515264,1,0.904836,0.29632,0.244937,0.23128,0.496329,0.381334,0.345861,0.245114,0.156188,0.292876,0.358881,0.614829,1,0.273159,0.336414,0.380816,0.4916,0.291292,0.318706,0.2299,0.234997,0.453401,0.417334,0.909742,0.66729,0.598521,0.927623,0.804424,0.576127,0.671727,1,0.802139,0.779011,0.544091,0.674559,0.787656,0.479496,0.417849,0.658613,0.316541,0.269991,0.698909,1,0.764157,0.569095,0.480294,0.471289,0.353806,0.639316,0.616789,0.564803,0.289763,0.304363,0.811374,1,0.669629,0.529105,0.591399,0.246144,0.459912,0.784904,0.875642,1,0.462976,0.46658,0.339776,0.42414,0.611102,0.70975,0.521728,0.179991,0.599428,0.591467,0.478617,0.513463,0.575078,0.684015,0.390244,0.533066,0.613543,1,0.612804,0.367621,0.788692,0.678641,0.820734,0.511254,0.343386,0.422262,0.464586,0.666746,0.998853,1,0.433313,0.39865,0.711021,0.800583,0.679734,0.329243,0.262522,0.221691,0.252465,0.533182,1,0.405883,0.207881,0.259964,0.572443,0.939456,0.626452,0.44891,0.354392,0.265408,0.274552,0.604121,1,0.543859,0.404033,0.372592,2751.139847,2604.482567,2489.03941,2599.993974,2713.378953,2641.566449,2675.114048,2739.249601,2606.19869,2798.899468,2750.511193,2747.872382
Poecile_palustris,0.186752,0.545014,0.871332,0.297541,0.397358,0.386523,0.316642,0.958157,1,0.749738,0.554964,0.396645,0.861229,0.895013,0.891056,0.334105,0.372179,0.335031,0.420627,0.764497,1,0.935356,0.853449,0.517699,1,0.464586,0.272776,0.237274,0.308662,0.32383,0.6295,0.522792,0.457772,0.314909,0.404785,0.333999,0.719805,1,0.378971,0.217503,0.205399,0.342612,0.45438,0.25825,0.301921,0.119031,0.254667,0.283019,0.393057,1,0.370153,0.276384,0.321577,0.46795,0.309083,0.281473,0.255328,0.17195,0.381143,0.422407,0.933493,0.843292,0.545009,0.909394,0.874341,0.691961,0.600715,1,0.92686,0.812485,0.671559,0.570854,0.766561,0.55872,0.401319,0.605992,0.430353,0.247559,0.521373,1,0.820211,0.603668,0.532265,0.377432,0.28054,0.537969,0.627877,0.594837,0.340249,0.26447,0.582262,1,0.767115,0.430828,0.657522,0.26972,0.339781,0.650468,0.755088,1,0.518587,0.438494,0.371234,0.302564,0.593545,0.542808,0.669266,0.14807,0.64751,0.704755,0.538917,0.613019,0.552038,0.8595,0.479126,0.566422,0.687111,0.95569,1,0.356917,0.668848,0.627277,0.796281,0.549376,0.337393,0.381357,0.374564,0.5737,0.814458,1,0.523824,0.331382,0.594051,0.778621,0.828981,0.377677,0.309041,0.214159,0.245343,0.38955,1,0.618139,0.200128,0.221261,0.494718,0.80811,0.850055,0.407957,0.42199,0.265211,0.268455,0.466274,1,0.739285,0.362752,0.355927,2764.792458,2600.600814,2489.058207,2600.375806,2713.386056,2641.555048,2675.098126,2739.356326,2605.780572,2799.06197,2754.480386,2743.704406
Poecile_palustris,0.16594,0.441225,0.609919,0.208972,0.331563,0.514488,0.563791,0.814408,1,0.660916,0.583534,0.467756,0.882443,0.903994,0.777004,0.318676,0.364602,0.385716,0.503217,0.790121,1,0.960797,0.829415,0.570141,1,0.405473,0.260649,0.247101,0.299829,0.364412,0.615309,0.536167,0.412033,0.328054,0.389549,0.375014,0.830963,1,0.349028,0.229774,0.216052,0.405712,0.436051,0.289255,0.289196,0.127755,0.27487,0.306415,0.445399,1,0.316547,0.295137,0.334601,0.477372,0.294681,0.291921,0.246974,0.189068,0.403641,0.41684,0.927932,0.772994,0.551419,0.914495,0.842432,0.642949,0.620882,1,0.876769,0.798412,0.613979,0.609351,0.774079,0.521499,0.40077,0.626714,0.376955,0.25009,0.587535,1,0.796861,0.584769,0.517213,0.399907,0.299356,0.583849,0.634572,0.59191,0.316523,0.276605,0.665277,1,0.737646,0.455386,0.645528,0.255322,0.375174,0.694512,0.779492,1,0.487448,0.451029,0.356624,0.332582,0.604563,0.59619,0.620894,0.149944,0.636575,0.667219,0.50877,0.579941,0.560354,0.81009,0.439127,0.560331,0.662665,1,0.858601,0.356867,0.713348,0.630724,0.812529,0.526148,0.33353,0.397194,0.398992,0.603393,0.883885,1,0.476442,0.348867,0.597349,0.773695,0.725366,0.32642,0.296567,0.211128,0.224822,0.400558,1,0.468369,0.159708,0.216588,0.374101,0.814213,0.531624,0.341641,0.383524,0.249451,0.188583,0.363076,1,0.38529,0.184479,0.288858,2735.324353,2603.336032,2489.122369,2601.901167,2713.400101,2641.530697,2675.034309,2739.77048,2604.109611,2799.696576,2761.549992,2761.726695
Poecile_palustris,0.478705,0.783762,0.204014,0.142852,0.182152,0.20954,0.909571,1,0.75522,0.481581,0.497372,0.362221,0.88087,0.984202,0.358414,0.327988,0.290338,0.350679,0.668537,1,0.892973,0.943525,0.550528,0.812281,0.881239,0.342514,0.264274,0.36908,0.324235,0.728589,0.604495,0.683874,0.349289,0.506728,0.363915,1,1,0.53579,0.209175,0.204185,0.23516,0.469283,0.224088,0.312996,0.127483,0.196076,0.260034,0.461561,1,0.702377,0.281701,0.37387,0.488022,0.435002,0.319085,0.336527,0.197804,0.366165,0.503527,0.401972,0.931892,0.534208,0.809824,0.93812,0.740682,0.520761,0.85613,1,0.791866,0.763417,0.469044,0.845697,0.727424,0.439718,0.536533,0.613478,0.270725,0.38555,1,0.994198,0.716648,0.600099,0.402604,0.686109,0.487881,0.64927,0.656263,0.47814,0.276056,0.413767,1,0.898066,0.498186,0.675561,0.386481,0.255023,0.586625,0.748494,1,0.724751,0.444245,0.436992,0.2915,0.554757,0.528114,0.787951,0.245401,0.274499,0.612246,0.506252,0.522015,0.429785,0.685557,0.511654,0.429153,0.563661,0.668731,1,0.354078,0.480732,0.720614,0.709534,0.672057,0.377565,0.325149,0.350709,0.49709,0.689415,1,0.686667,0.316873,0.502501,1,0.921877,0.585151,0.409462,0.27419,0.262205,0.35964,0.971115,0.980934,0.272092,0.268762,0.497707,1,0.643069,0.487251,0.473692,0.358103,0.189601,0.342936,0.869045,0.69626,0.283193,0.463798,0.403124,2789.679678,2600.007114,2489.14658,2605.324409,2713.352274,2641.569554,2674.901093,2740.626507,2600.359595,2801.075587,2752.519656,2784.691128
Poecile_palustris,0.200677,0.479467,0.376558,0.147017,0.158626,0.141327,0.194444,1,0.845784,0.550218,0.46432,0.500059,0.923189,0.912686,0.769827,0.314616,0.344163,0.301978,0.422462,0.85166,1,0.909284,0.856131,0.571155,1,0.464973,0.266317,0.235775,0.303799,0.324528,0.639438,0.518104,0.449045,0.297563,0.391056,0.33144,0.66938,1,0.37287,0.210361,0.199178,0.336373,0.417406,0.233366,0.279876,0.108603,0.245791,0.276181,0.398493,1,0.37718,0.295089,0.342598,0.489013,0.325834,0.311673,0.278548,0.194561,0.404656,0.441865,0.976056,0.829553,0.546351,0.927316,0.879131,0.663551,0.586575,1,0.933778,0.819777,0.653352,0.556749,0.716557,0.534941,0.388753,0.572683,0.401756,0.236632,0.523412,1,0.808371,0.58467,0.532704,0.364474,0.283013,0.57779,0.687251,0.65747,0.363083,0.27887,0.592922,1,0.784009,0.44319,0.683361,0.271777,0.358322,0.65686,0.747444,1,0.535805,0.472138,0.380138,0.307056,0.609309,0.56335,0.696428,0.154869,0.658462,0.707661,0.54011,0.599541,0.53971,0.856432,0.479957,0.581751,0.683011,0.985705,1,0.368322,0.690378,0.650305,0.841801,0.559439,0.344956,0.36696,0.376325,0.577671,0.868959,1,0.500059,0.328605,0.610729,0.790644,0.787332,0.400903,0.317455,0.208049,0.238206,0.386311,1,0.582337,0.166091,0.230557,0.606537,0.740964,0.681181,0.492623,0.450846,0.238691,0.242731,0.423501,1,0.582912,0.201617,0.351048,2728.771128,2589.330356,2489.124527,2611.390572,2713.038716,2641.784251,2674.758073,2741.841681,2593.71644,2803.321639,2767.803826,2784.505504
Poecile_palustris,0.215339,0.563701,0.415316,0.164048,0.187654,0.16344,0.185076,0.978648,1,0.572643,0.4805,0.550323,0.905243,0.906378,0.7548,0.310064,0.341537,0.298425,0.40749,0.805384,1,0.884914,0.831628,0.563575,1,0.465077,0.266146,0.235732,0.303627,0.324556,0.639765,0.517939,0.448772,0.296995,0.390605,0.33136,0.667751,1,0.372672,0.210142,0.199004,0.336198,0.416217,0.232581,0.279162,0.108273,0.245531,0.275993,0.398723,1,0.377444,0.295784,0.343366,0.489772,0.326458,0.312786,0.279417,0.195401,0.405502,0.442549,0.97754,0.829176,0.546425,0.927906,0.879259,0.662573,0.586106,1,0.934004,0.82,0.652755,0.556309,0.714863,0.53415,0.388355,0.571578,0.400827,0.236288,0.523484,1,0.807976,0.58403,0.532728,0.364038,0.283174,0.579298,0.689457,0.659855,0.363956,0.279411,0.59333,1,0.784676,0.443717,0.68434,0.27187,0.359011,0.657129,0.747207,1,0.536432,0.47337,0.380498,0.307306,0.609916,0.56411,0.697453,0.155143,0.658853,0.707786,0.540223,0.599158,0.539297,0.856297,0.48,0.582296,0.682908,0.986782,1,0.36872,0.691177,0.651192,0.843425,0.559791,0.345255,0.36651,0.376402,0.577823,0.870938,1,0.499258,0.328515,0.602146,0.782138,0.782107,0.394895,0.310117,0.205796,0.236231,0.378551,1,0.570601,0.16207,0.233452,0.566017,0.693423,0.661573,0.458851,0.408507,0.225218,0.230629,0.383208,1,0.523554,0.178977,0.356865,2723.399581,2585.473293,2489.126239,2611.769192,2713.01285,2641.801952,2674.754021,2741.903018,2593.300995,2803.451066,2763.847653,2790.319505
Poecile_palustris,0.218779,0.629741,0.348677,0.162389,0.21843,0.163617,0.2275,1,0.967904,0.541579,0.483891,0.499253,0.935163,0.963721,0.669766,0.317712,0.356748,0.322576,0.448712,0.882295,1,0.935979,0.789234,0.608717,1,0.38909,0.252298,0.250126,0.293175,0.386161,0.616556,0.54007,0.38945,0.319267,0.375394,0.393341,0.827147,1,0.330923,0.22864,0.215502,0.418341,0.393523,0.277257,0.265564,0.122494,0.274838,0.306562,0.472391,1,0.310916,0.320779,0.362668,0.49759,0.309943,0.3246,0.26439,0.219414,0.43269,0.4345,0.961127,0.729949,0.559583,0.933541,0.827372,0.600408,0.618034,1,0.86676,0.792891,0.579143,0.613846,0.732184,0.495558,0.390447,0.602216,0.339239,0.245171,0.616903,1,0.779744,0.56673,0.512133,0.395886,0.313902,0.642511,0.689306,0.643532,0.326559,0.295153,0.703463,1,0.741198,0.481936,0.659058,0.252135,0.405563,0.715139,0.784023,1,0.499147,0.484045,0.356302,0.353809,0.62014,0.641304,0.620036,0.161653,0.619827,0.632201,0.484283,0.536876,0.536525,0.760018,0.416808,0.54881,0.632798,1,0.778637,0.356159,0.76229,0.668647,0.867868,0.534127,0.341169,0.394938,0.417324,0.632154,0.973367,1,0.450529,0.359944,0.641471,0.762305,0.712686,0.346698,0.273411,0.205602,0.233976,0.429381,1,0.437858,0.154774,0.252956,0.526905,0.661955,0.593423,0.408855,0.323846,0.217109,0.23029,0.410014,1,0.36344,0.164134,0.389561,2724.650991,2589.756398,2489.128538,2612.147752,2712.986553,2641.820212,2674.750487,2741.96256,2592.88537,2803.579045,2749.775864,2805.889783
Poecile_palustris,0.217403,0.669176,0.202906,0.102226,0.198537,0.256798,1,0.920956,0.748294,0.605592,0.39659,0.237288,0.852134,0.955821,0.367259,0.33689,0.312074,0.395146,0.728784,1,0.894148,0.999009,0.521532,0.830469,0.914948,0.341457,0.267389,0.368997,0.325582,0.750366,0.611435,0.689678,0.337841,0.493681,0.366076,1,1,0.556491,0.20649,0.203823,0.237216,0.451345,0.208631,0.294797,0.121978,0.188721,0.263614,0.432757,1,0.722657,0.302921,0.400314,0.517069,0.456631,0.353559,0.371458,0.224288,0.396982,0.526903,0.421731,0.938187,0.525897,0.809417,0.950831,0.715563,0.498846,0.840427,1,0.796891,0.746248,0.451623,0.861962,0.692676,0.430017,0.50799,0.581196,0.257079,0.37933,1,0.987533,0.699654,0.597667,0.399381,0.640075,0.516486,0.706398,0.726719,0.521556,0.29158,0.424004,1,0.915026,0.516528,0.704418,0.401712,0.254222,0.59914,0.75161,1,0.744705,0.479893,0.4603,0.296587,0.570578,0.5466,0.826904,0.25991,0.292248,0.612967,0.504276,0.511869,0.414537,0.670822,0.508694,0.434677,0.555,0.679278,1,0.361483,0.480595,0.730629,0.721314,0.677393,0.378775,0.305891,0.338704,0.482338,0.704476,1,0.648746,0.303571,0.492083,0.946285,0.980046,0.571956,0.417561,0.276394,0.283589,0.355253,0.98473,1,0.273638,0.273571,0.482679,0.688649,0.997617,0.392864,0.574618,0.376014,0.308461,0.375902,1,0.811807,0.324823,0.49506,0.43336,2736.037482,2585.585322,2489.187452,2615.932797,2712.693286,2642.04148,2674.740441,2742.453554,2588.713659,2804.774382,2758.331672,2799.771224
Poecile_palustris,0.215301,0.602757,0.2006,0.094208,0.15673,0.207654,0.906724,1,0.679968,0.591493,0.406075,0.219097,0.82833,0.912896,0.358373,0.325714,0.292663,0.372855,0.692898,1,0.856737,0.970625,0.511862,0.803277,0.915556,0.341355,0.267435,0.368885,0.325529,0.75099,0.611447,0.689568,0.33734,0.493061,0.365995,1,1,0.556966,0.206377,0.203811,0.237367,0.450713,0.208079,0.294161,0.121745,0.188539,0.263769,0.431967,1,0.72281,0.30369,0.401195,0.518091,0.457229,0.354793,0.372667,0.225226,0.398133,0.527604,0.422343,0.938464,0.525643,0.809578,0.951235,0.714633,0.498142,0.840138,1,0.797126,0.745592,0.451086,0.862744,0.691191,0.429575,0.507047,0.579842,0.256565,0.379197,1,0.986994,0.698837,0.597457,0.399126,0.638516,0.517664,0.708505,0.729406,0.523074,0.292133,0.424538,1,0.915485,0.517098,0.705547,0.402064,0.254244,0.599671,0.75166,1,0.745103,0.481217,0.461101,0.296821,0.571274,0.547215,0.828281,0.260253,0.293,0.613072,0.504231,0.511641,0.414049,0.670442,0.508495,0.434997,0.554809,0.679857,1,0.361645,0.480743,0.730929,0.72186,0.677427,0.378743,0.305288,0.338285,0.481875,0.705157,1,0.647163,0.303074,0.49193,0.940209,0.969885,0.564835,0.413764,0.274901,0.278564,0.349808,0.968092,1,0.273534,0.27119,0.47708,0.713473,1,0.394571,0.573277,0.386884,0.301408,0.363822,0.977719,0.861184,0.344262,0.498476,0.428842,2728.249765,2582.812652,2489.196977,2616.311492,2712.660439,2642.068367,2674.741567,2742.491663,2588.294399,2804.885511,2768.360897,2809.695657
Poecile_palustris,0.37808,0.559858,0.215045,0.130184,0.172703,0.210309,0.39548,1,0.88867,0.497997,0.594326,0.221939,0.8859,0.889412,0.366597,0.338687,0.300564,0.381298,0.556375,1,0.921381,0.935488,0.570448,0.810301,0.919995,0.340821,0.267805,0.368112,0.325172,0.755355,0.611514,0.688841,0.333901,0.488786,0.365461,1,1,0.560272,0.205606,0.20378,0.238466,0.446368,0.204306,0.289773,0.120139,0.187321,0.264909,0.426546,1,0.723846,0.309177,0.407451,0.525313,0.461465,0.363559,0.381282,0.231924,0.406296,0.5325,0.426683,0.940511,0.523988,0.810634,0.954,0.708099,0.493267,0.838165,1,0.798743,0.741014,0.447449,0.868214,0.680902,0.426555,0.500566,0.570503,0.25307,0.378287,1,0.983266,0.693165,0.596029,0.397362,0.62769,0.526159,0.723546,0.748667,0.53401,0.296089,0.428391,1,0.91882,0.521302,0.713672,0.404602,0.254497,0.603484,0.75207,1,0.747906,0.490621,0.466799,0.298618,0.576287,0.551599,0.838093,0.262744,0.298355,0.613842,0.503993,0.510182,0.410713,0.667732,0.507104,0.437257,0.553508,0.683971,1,0.362779,0.481775,0.733109,0.725721,0.677641,0.378526,0.301172,0.335405,0.478638,0.709982,1,0.636144,0.299623,0.490905,0.951492,0.930107,0.570462,0.401615,0.270006,0.268102,0.355546,0.971958,1,0.287057,0.246946,0.474456,0.822385,0.747942,0.44694,0.472498,0.372818,0.254437,0.360446,1,0.846913,0.409959,0.362741,0.374642,2702.400874,2565.417403,2489.288697,2618.966351,2712.410474,2642.288709,2674.757696,2742.698599,2585.346331,2805.626065,2740.957356,2797.30475
Poecile_palustris,0.412705,0.695829,0.225148,0.142677,0.223668,0.286337,0.704776,0.769731,1,0.536567,0.630592,0.257953,0.953862,0.976081,0.385685,0.367635,0.335598,0.432797,0.679633,0.991186,0.995869,1,0.602099,0.895279,0.882625,0.331662,0.262983,0.361431,0.31932,0.747865,0.597993,0.668952,0.325213,0.477067,0.355946,1,1,0.54562,0.203656,0.202041,0.241672,0.4414,0.200201,0.28649,0.116615,0.189572,0.264907,0.432746,1,0.693566,0.309182,0.403823,0.525117,0.451779,0.363765,0.377744,0.230558,0.408947,0.527122,0.420761,0.938588,0.522974,0.823137,0.953548,0.703505,0.494471,0.851668,1,0.803337,0.735921,0.447412,0.883321,0.662405,0.418537,0.498841,0.552968,0.247951,0.382882,1,0.964492,0.678391,0.588322,0.388218,0.62514,0.532543,0.726075,0.754357,0.527103,0.295566,0.436421,1,0.909715,0.512806,0.716705,0.392389,0.255105,0.606596,0.746781,1,0.731452,0.493756,0.463765,0.29789,0.581974,0.548839,0.836042,0.251325,0.304717,0.618073,0.503896,0.513198,0.41088,0.676849,0.501958,0.445426,0.558504,0.696993,1,0.358454,0.491337,0.729702,0.735433,0.670354,0.375196,0.301228,0.334598,0.481833,0.72126,1,0.619131,0.297334,0.503243,0.960365,0.917775,0.570864,0.404194,0.272701,0.266774,0.361592,0.976092,1,0.272436,0.235995,0.493452,0.936654,0.700695,0.525575,0.515211,0.419352,0.257069,0.388816,1,0.983548,0.380248,0.334225,0.420751,2703.318545,2567.02656,2489.34325,2620.107651,2712.29242,2642.403022,2674.768397,2742.753809,2584.075766,2805.925865,2741.488995,2808.445979
Poecile_palustris,0.409717,0.75462,0.231126,0.145407,0.231163,0.296929,0.860087,0.780848,1,0.577537,0.635697,0.280001,0.944063,0.977443,0.381926,0.365371,0.333921,0.430689,0.706646,0.979806,0.975453,1,0.59135,0.895509,0.883273,0.33162,0.26304,0.361314,0.319274,0.748464,0.597976,0.668847,0.324736,0.476487,0.355881,1,1,0.546036,0.203544,0.202041,0.241833,0.440765,0.199682,0.285875,0.116389,0.189411,0.265072,0.431951,1,0.693711,0.309991,0.404725,0.526147,0.452393,0.365044,0.37899,0.231536,0.410115,0.527807,0.421375,0.938861,0.52279,0.823285,0.953913,0.702554,0.493797,0.851412,1,0.803562,0.735265,0.446923,0.884151,0.661015,0.418134,0.49794,0.551704,0.247491,0.382771,1,0.963988,0.677601,0.58815,0.387969,0.623608,0.533845,0.728301,0.757221,0.528696,0.296153,0.436997,1,0.910248,0.513456,0.717926,0.392745,0.255177,0.607152,0.746839,1,0.731868,0.495134,0.464573,0.298189,0.582726,0.549486,0.837475,0.251691,0.305507,0.6182,0.503903,0.513022,0.410428,0.676465,0.501775,0.445772,0.558331,0.697636,1,0.358639,0.491499,0.73007,0.736044,0.670394,0.375197,0.300668,0.334231,0.481394,0.722038,1,0.617623,0.296873,0.50315,0.95523,0.907876,0.570149,0.403436,0.266952,0.263762,0.361819,0.96894,1,0.265585,0.234457,0.492271,0.923692,0.661852,0.527306,0.515669,0.389299,0.243258,0.394181,0.971891,1,0.344245,0.329387,0.417573,2701.998272,2571.994311,2489.360628,2620.488739,2712.251627,2642.444118,2674.772375,2742.767614,2583.651446,2806.023763,2755.178893,2839.313513
